%OpenBCI Raw EEG Data
%
%Sample Rate = 250.0 Hz
%First Column = Time (ms)
%Other Columns = EEG data in microvolts followed by Accel Data (in G) interleaved with Aux Data
496.0, 2443.78, 2559.97, -3746.40, 16451.82, 268.02, -4098.84, 16209.17, 39131.67, 0.00, 0.00, 0.00
500.0, 2412.78, 2528.36, -3781.29, 16462.53, 237.51, -4131.14, 16226.36, 39319.69, 0.00, 0.00, 0.00
504.0, 2408.80, 2533.41, -3777.80, 16407.68, 241.04, -4121.57, 16231.75, 39553.96, 0.00, 0.00, 0.00
508.0, 2455.03, 2567.63, -3733.50, 16379.20, 279.04, -4076.73, 16200.39, 39353.46, 0.00, 0.00, 0.00
512.0, 2468.73, 2567.97, -3732.47, 16455.96, 281.36, -4081.43, 16218.67, 39114.23, 0.00, 0.00, 0.00
516.0, 2440.92, 2536.34, -3766.69, 16485.39, 250.23, -4117.95, 16233.42, 39247.72, 0.00, 0.00, 0.00
520.0, 2439.22, 2524.25, -3781.56, 16428.20, 233.60, -4127.56, 16241.92, 39535.38, 0.00, 0.00, 0.00
524.0, 2452.72, 2558.29, -3741.50, 16377.08, 267.98, -4082.10, 16214.49, 39428.66, 0.00, 0.00, 0.00
528.0, 2460.99, 2572.24, -3722.39, 16441.56, 285.28, -4071.73, 16220.06, 39147.31, 0.00, 0.00, 0.00
532.0, 2431.06, 2534.89, -3765.26, 16481.62, 242.43, -4116.79, 16240.89, 39242.06, 0.00, 0.00, 0.00
536.0, 2409.61, 2524.38, -3779.95, 16433.45, 228.93, -4127.56, 16247.37, 39531.76, 0.00, 0.00, 0.00
540.0, 2444.50, 2558.00, -3737.95, 16378.87, 263.84, -4082.68, 16229.24, 39510.20, 0.00, 0.00, 0.00
544.0, 2477.20, 2573.16, -3715.73, 16428.51, 284.67, -4066.07, 16219.52, 39191.70, 0.00, 0.00, 0.00
548.0, 2453.53, 2543.27, -3749.10, 16490.13, 255.99, -4102.42, 16238.68, 39195.88, 0.00, 0.00, 0.00
552.0, 2424.14, 2526.40, -3770.85, 16459.06, 235.50, -4120.68, 16260.98, 39476.27, 0.00, 0.00, 0.00
556.0, 2436.74, 2542.58, -3746.22, 16393.26, 257.36, -4094.44, 16238.39, 39550.18, 0.00, 0.00, 0.00
560.0, 2476.75, 2569.51, -3713.21, 16417.42, 287.71, -4064.02, 16222.22, 39242.89, 0.00, 0.00, 0.00
564.0, 2461.73, 2553.20, -3738.75, 16485.28, 267.46, -4089.88, 16256.78, 39185.45, 0.00, 0.00, 0.00
568.0, 2428.58, 2532.77, -3764.68, 16461.19, 243.88, -4112.70, 16273.92, 39442.18, 0.00, 0.00, 0.00
572.0, 2440.79, 2553.40, -3739.54, 16399.21, 265.61, -4084.76, 16259.75, 39579.82, 0.00, 0.00, 0.00
576.0, 2477.94, 2579.66, -3704.33, 16405.04, 300.05, -4050.00, 16233.13, 39286.50, 0.00, 0.00, 0.00
580.0, 2469.42, 2565.69, -3724.49, 16479.02, 282.48, -4074.14, 16259.80, 39158.64, 0.00, 0.00, 0.00
584.0, 2439.40, 2539.05, -3758.31, 16476.10, 247.70, -4106.35, 16276.18, 39376.66, 0.00, 0.00, 0.00
588.0, 2452.72, 2543.16, -3752.75, 16413.98, 248.80, -4094.37, 16268.43, 39577.54, 0.00, 0.00, 0.00
592.0, 2457.69, 2571.79, -3711.22, 16391.41, 280.92, -4057.53, 16236.60, 39336.75, 0.00, 0.00, 0.00
596.0, 2471.63, 2570.20, -3716.13, 16474.51, 279.13, -4065.11, 16261.52, 39140.09, 0.00, 0.00, 0.00
600.0, 2438.82, 2545.17, -3752.90, 16493.60, 249.20, -4096.90, 16286.84, 39319.98, 0.00, 0.00, 0.00
604.0, 2428.65, 2547.92, -3750.87, 16438.23, 252.04, -4092.25, 16287.78, 39580.78, 0.00, 0.00, 0.00
608.0, 2468.77, 2582.57, -3706.21, 16396.77, 291.40, -4047.83, 16252.53, 39403.64, 0.00, 0.00, 0.00
612.0, 2487.15, 2586.90, -3700.64, 16466.55, 298.02, -4046.47, 16256.45, 39136.52, 0.00, 0.00, 0.00
616.0, 2451.65, 2556.70, -3737.79, 16501.67, 266.39, -4086.03, 16281.46, 39253.86, 0.00, 0.00, 0.00
620.0, 2432.34, 2548.19, -3747.78, 16447.06, 254.43, -4094.75, 16288.79, 39541.75, 0.00, 0.00, 0.00
624.0, 2465.82, 2574.16, -3707.57, 16397.66, 284.87, -4055.14, 16259.26, 39461.82, 0.00, 0.00, 0.00
628.0, 2488.89, 2586.14, -3693.22, 16458.64, 302.89, -4044.59, 16255.06, 39158.22, 0.00, 0.00, 0.00
632.0, 2461.58, 2558.47, -3731.09, 16514.12, 271.69, -4085.61, 16275.33, 39220.14, 0.00, 0.00, 0.00
636.0, 2435.18, 2539.94, -3749.97, 16466.35, 249.96, -4100.79, 16285.15, 39521.57, 0.00, 0.00, 0.00
640.0, 2464.37, 2570.07, -3710.28, 16400.46, 283.29, -4058.34, 16262.99, 39513.93, 0.00, 0.00, 0.00
644.0, 2490.34, 2582.10, -3693.98, 16434.25, 302.26, -4045.04, 16250.90, 39197.56, 0.00, 0.00, 0.00
648.0, 2465.78, 2549.28, -3728.41, 16492.61, 271.66, -4082.12, 16271.94, 39189.47, 0.00, 0.00, 0.00
652.0, 2438.44, 2528.00, -3750.49, 16468.74, 245.96, -4103.20, 16282.04, 39460.04, 0.00, 0.00, 0.00
656.0, 2459.59, 2543.52, -3727.22, 16404.93, 263.93, -4079.84, 16255.66, 39544.19, 0.00, 0.00, 0.00
660.0, 2515.91, 2565.78, -3700.02, 16423.08, 290.42, -4052.82, 16236.04, 39218.41, 0.00, 0.00, 0.00
664.0, 2459.76, 2537.33, -3733.28, 16495.05, 261.52, -4087.98, 16253.85, 39144.54, 0.00, 0.00, 0.00
668.0, 2421.72, 2515.64, -3759.38, 16481.30, 238.45, -4116.72, 16267.58, 39398.19, 0.00, 0.00, 0.00
672.0, 2438.31, 2534.15, -3741.84, 16408.82, 252.71, -4095.38, 16260.07, 39561.76, 0.00, 0.00, 0.00
676.0, 2476.69, 2563.28, -3705.85, 16401.13, 286.15, -4057.87, 16231.81, 39276.93, 0.00, 0.00, 0.00
